step,wealth
624,12068.8481009209
625,12114.749619151164
626,12047.348383505407
627,12015.764054414016
628,12062.544962551925
629,12057.779432137473
630,12057.686242202451
631,12083.73107646968
632,12038.999959348746
633,12009.555827231054
634,11993.88968973688
635,11992.037796871255
636,11994.082414545246
637,12017.194384377754
638,12016.58367062539
639,12029.112631614844
640,11836.63331944352
641,11786.391377100188
642,12018.72979048957
643,12120.876695185316
644,12108.631028282138
645,11971.769144302116
646,11889.311770753098
647,11804.800289005256
648,12021.339333907488
649,12024.543587356386
650,11971.696066076855
651,12027.501494876538
652,12006.507523446913
653,11990.765487338887
654,12032.062852904792
655,11951.38695977344
656,12095.590645224936
657,12211.552424483005
658,12193.77108344323
659,12198.721922608423
660,12061.043981887926
661,11973.346046013969
662,12076.587686288642
663,12231.983640803648
664,12236.64233493882
665,12168.59835057717
666,12283.666640340101
667,12460.030360256816
668,12436.130970703633
669,12463.180907818658
670,12420.012272501366
671,12494.908796359778
672,12517.308671451261
673,12630.352171760256
674,12713.349523040048
675,12728.48030792589
676,12885.313234496725
677,12793.573320052805
678,12727.025106554209
679,12661.647408694336
680,12707.269780462873
681,12756.983418393896
682,12784.601666760573
683,12785.773405160578
684,12785.866856480567
685,12836.162383870273
686,12986.751159902838
687,13001.684014855211
688,12982.333649469936
689,12880.273295875155
690,12847.71363253317
691,12880.190989261577
692,12961.959129405237
693,13065.832759538147
694,13169.125126183135
695,13160.92042867389
696,13206.53891604166
697,13304.308288169621
698,13333.860750580881
699,13245.103210947782
700,13245.103210947782
701,13304.140596553287
702,13340.412406408483
703,13342.462637201139
704,13253.708483574406
705,13382.834824840964
706,13408.292226221743
707,13369.86840210695
708,13182.57716838365
709,13144.74378969567
710,13085.158291821614
711,13198.877069191867
712,13141.35402202455
713,13053.205984275557
714,13057.890534395334
715,13050.274554236541
716,13122.114324362996
717,12968.35849839412
718,12872.843658904
719,12774.378629699848
720,12780.52585770201
721,12863.410449979363
722,12828.521236838336
723,12970.61212327643
724,13062.65026069626
725,13154.416627658986
726,13237.569901257986
727,13427.546359794336
728,13482.73814743312
729,13462.99329794423
730,13488.081297684317
731,13429.66076605236
732,13339.075526544739
733,13298.058439512912
734,13289.619240528718
735,13376.733402755835
736,13303.15250936291
737,13318.654223844982
738,13433.001082877563
739,13222.873656905644
740,13220.556408044149
741,13235.837443470857
742,13298.520065731105
743,13226.470349684982
744,13196.696544189812
745,13252.074868647902
746,13144.883120903289
747,13149.24364077288
748,13205.28284510452
749,13173.195226141197
750,13167.955475517138
751,12990.497953394199
752,13084.751433268159
753,13079.820536254405
754,13234.199864600909
755,13318.657758029323
756,13387.79945191724
757,13442.527688855938
758,13360.325258733736
759,13293.613060945027
760,13432.750286325703
761,13432.134147514673
762,13251.9467384023
763,13134.995197988475
764,13217.745295936036
765,13194.816628471832
766,13293.923987541788
767,13101.745225703635
768,12943.909980826298
769,12885.104657171387
770,13038.242514187188
771,13119.86960041222
772,13259.048933869939
773,13510.745686865
774,13633.450858785603
775,13664.77845559992
776,13703.614000716874
777,13713.646617972121
778,13606.27820863801
779,13816.962281933818
780,13803.78534142918
781,14069.023954195149
782,14098.77780319068
783,14116.011368229962
784,14133.558076147796
785,14241.93592673569
786,14210.86362684412
787,14265.623763187477
788,14274.399522875632
789,14248.668003654797
790,14262.769236596967
791,14252.733204439994
792,14308.742304817479
793,14393.141466440804
794,14432.715281824714
795,14435.838842319743
796,14377.547981275644
797,14365.365587433336
798,14336.245689117653
799,14391.899972967027
800,14457.480988827054
801,14655.489387444019
802,14702.448693783213
803,14618.732567923871
804,14700.733110091767
805,14789.856024402055
806,14583.475297502653
807,14721.103062521232
808,14750.658834924907
809,14812.812761647448
810,14839.570916661582
811,14845.175454632097
812,14802.136890605623
813,14719.066323346666
814,14598.366301287082
815,14551.268216239205
816,14571.184411945393
817,14777.730992758741
818,14755.295162043203
819,14838.50777060278
820,14831.967621622769
821,14842.239175531358
822,14787.649694888118
823,14705.220066543561
824,14835.413215035762
825,15019.210573836446
826,15050.932113738165
827,15094.764831111068
828,15111.255892499817
829,15193.222183244356
830,15173.908234621897
831,15293.603312679672
832,15281.769050341962
833,15030.354997702632
834,15225.798134168785
835,15385.248242491894
836,15329.126087167639
837,15373.566024437323
838,15501.256243271271
839,15508.101301437377
840,15597.47110965045
841,15590.623150802254
842,15374.400965198496
843,15513.486304695138
844,15620.157641622087
845,15542.175224470979
846,15456.373001340775
847,15470.368128609816
848,15787.266844467775
849,15798.150862027078
850,15740.183937125992
851,15769.398045146932
852,15748.54213810027
853,15805.056477375014
854,15952.746657861002
855,15935.62914041739
856,15775.564975996524
857,15855.301611364892
858,16011.912211889929
859,15915.515695137068
860,15901.824928103473
861,16071.97233491596
862,16046.761392750528
863,16015.007809617917
864,15854.978296429377
865,15948.928026662797
866,16037.312018423418
867,16184.96547715024
868,16238.36281069737
869,16207.548492247872
870,16162.708274922725
871,16132.828623161751
872,16267.839934928164
873,16264.730162794724
874,16236.409299084817
875,16132.845299787536
876,16150.559189014115
877,15952.209909096888
878,16117.996849878848
879,16127.010433658012
880,16145.653660003427
881,15983.17086932708
882,16103.340995098653
883,15879.516838540208
884,15679.319352344393
885,15650.697796738648
886,15557.798393557223
887,15525.751560812749
888,15389.642037458403
889,15530.718869087466
890,15713.931479258328
891,15712.699087626752
892,15697.564219010963
893,15625.406269133546
894,15680.645802044948
895,15430.255876305027
896,15380.070130592901
897,15523.25827460041
898,15714.49100788752
899,15875.939536575073
900,15893.447902466876
901,15894.984496002293
902,15986.307053444261
903,16006.88481389751
904,16009.035967127475
905,16082.319430750293
906,16280.243131240239
907,16246.712712265939
908,16270.050841028788
909,16288.785410989662
910,16328.68560435801
911,16281.600904567169
912,16162.239899631015
913,16268.824699118288
914,16280.190222617914
915,16313.393974940365
916,16204.81494898933
917,16351.742409677341
918,16365.069645336782
919,16383.353083155851
920,16576.923820934677
921,16576.613777752096
922,16556.44889938134
923,16607.526638031533
924,16647.47353334731
925,16783.641736552716
926,16817.400745347168
927,16827.62851718727
928,16961.029874967826
929,17004.06758830199
930,16957.81234849165
931,16880.44241877008
932,16825.480984920687
933,16890.1486358248
934,16911.216014003036
935,16937.855660813122
936,16871.07265923091
937,16905.757500880256
938,17019.147846974483
939,17094.92816105055
940,17193.22310965851
