step,wealth
901,14524.040040220032
902,14607.48601534483
903,14599.80644502178
904,14600.546403923185
905,14568.849519682912
906,14480.918078728504
907,14497.537336871575
908,14488.833535146856
909,14482.199670700084
910,14466.169359245512
911,14488.243555465799
912,14531.320687146128
913,14512.269156646065
914,14510.725037885935
915,14540.319932883402
916,14551.4051947854
917,14560.727996308095
918,14561.154044406147
919,14561.499476542433
920,14553.640182450345
921,14555.126866924304
922,14560.246858640126
923,14554.22329750736
924,14538.434919467418
925,14480.690023886118
926,14467.833571185074
927,14465.139579527613
928,14409.508352751162
929,14392.925226888814
930,14414.197973342667
931,14448.779432961112
932,14474.004679958614
933,14464.905220469987
934,14462.105353470773
935,14458.287954155818
936,14472.397125141519
937,14470.327529048522
938,14460.011637751944
939,14447.987202985598
940,14428.513236403302
941,14424.614092601232
942,14419.303995688373
943,14350.012771280051
944,14413.839307280456
945,14370.223458816616
946,14352.18509344398
947,14311.446725079015
948,14414.175387792257
949,14471.473787498704
950,14470.925402224766
951,14493.43186709468
952,14495.271835848765
953,14490.202186987142
954,14457.482172650789
955,14542.754750652817
956,14546.229098825643
957,14524.495417076487
958,14617.488496064301
959,14598.506229138844
960,14503.744713035667
961,14220.214531534555
962,14350.717546139482
963,14262.147342869966
964,14579.506492144772
965,14612.307653291226
966,14615.895754508265
967,14691.865446585058
968,14691.724311006255
969,14665.450415759928
970,14650.757347226701
971,14582.775923573347
972,14596.361317096877
973,14573.04433880438
974,14632.175701565047
975,14556.57501309338
976,14575.661527317121
977,14567.379881414477
978,14482.56607868467
979,14483.639385224451
980,14432.460939667923
981,14586.69213854596
982,14589.724305885122
983,14589.902395278768
984,14560.123535239225
985,14634.946683685608
986,14653.112667675523
987,14686.534771062088
988,14693.50688721927
989,14688.39128876636
990,14686.150381981759
991,14686.438607934037
992,14709.98130118897
993,14587.265017820837
994,14623.94086557501
995,14607.415605856935
996,14588.269190758061
997,14606.09377083142
998,14578.918835522656
999,14591.216852053143
1000,14573.748434944819
1001,14625.601624048417
1002,14625.808149084709
1003,14631.587060094655
1004,14619.421109533158
1005,14649.557977634187
1006,14649.130406060658
1007,14635.568011217832
1008,14643.113147121407
1009,14628.900333528894
1010,14599.275139024106
1011,14657.933650939589
1012,14646.300827530067
1013,14647.398510073355
1014,14621.00865511892
1015,14634.747148786502
1016,14637.919768289092
1017,14665.791752855515
1018,14666.551607438058
1019,14667.965115884923
1020,14668.091293253927
1021,14667.676162548745
1022,14672.404428074877
1023,14674.676193940713
1024,14698.103354851311
1025,14689.881854690744
1026,14748.738841818511
1027,14789.68410398598
1028,14754.073939135149
1029,14727.769898377128
1030,14722.6283279237
1031,14747.266717823335
1032,14745.42352541919
1033,14794.722131620007
1034,14891.82818947419
1035,14863.137703539043
1036,14917.37128412044
1037,14922.42459422436
1038,14914.498281411345
1039,14907.007592009859
1040,14897.125758231508
1041,14878.362664831828
1042,14894.733042547472
1043,14873.892966893456
1044,14867.326377050555
1045,14866.85801006012
1046,14822.59506246703
1047,14836.548812724477
1048,14824.248750188339
1049,14864.2645524998
1050,14889.159821461208
1051,14833.585229550328
1052,14852.285710411785
1053,14853.937764622024
1054,14849.068788147108
1055,14859.23272624614
1056,14879.261965840564
1057,14877.464564003601
1058,14943.88051191731
1059,14976.026549883767
1060,15016.483032269516
1061,15017.65614646864
1062,15012.717185226538
1063,14974.008469636778
1064,14951.657145121055
1065,14935.267361015567
1066,15024.712246727015
1067,15111.015587274049
1068,14939.226585349334
1069,14961.037160070822
1070,14730.858882782068
1071,14742.430019760723
1072,14751.43943142873
1073,14845.311709740994
1074,14846.613022715921
1075,14848.88138987038
1076,14984.18359485177
1077,15068.18018085733
1078,15028.94650422745
1079,15052.686628484951
1080,15161.684561535594
1081,15098.612739923285
1082,15134.311361271002
1083,15095.58995438795
1084,15015.03725565845
1085,14913.650728701334
1086,14914.577191209866
1087,14909.122630474716
1088,14901.512969390144
1089,14931.82523885299
1090,14930.849154799716
1091,14930.903182612297
1092,14936.36949735746
1093,14938.496904618534
1094,14939.983453321704
1095,14935.407651392174
1096,14919.603149904253
1097,14952.461917618082
1098,15083.204888765293
1099,15119.378899138464
1100,15044.000749252275
1101,15047.413418275004
1102,14969.993028748995
1103,15109.004168015219
1104,15031.972186650368
1105,14926.183669347984
1106,15051.474346416597
1107,14902.439420037952
1108,14972.605494433707
1109,14694.789732533305
1110,14572.124049074713
1111,14649.246854781451
1112,14452.652222708286
1113,14748.141382119331
1114,14833.119307484816
1115,14747.269298646255
1116,14907.011702473983
1117,14930.353826145747
1118,14952.074332322665
1119,14821.137412079803
1120,14805.091998980828
1121,14895.74256897166
1122,14917.304004275878
1123,14613.829491728155
1124,14711.600510652403
1125,14753.094930689836
1126,14846.16312443749
1127,14095.889506386475
1128,13245.533149848596
1129,13221.919293714385
1130,13013.188139022035
1131,14312.721980409495
1132,14197.661971618232
1133,14441.832911707485
1134,14524.985375383209
1135,14510.836513045522
1136,14388.383778046336
1137,14379.822646109707
1138,14554.726991824826
1139,14369.523262370161
1140,14260.739422707682
1141,14113.891785119562
1142,14064.750254775301
1143,14063.678634627337
1144,14018.840626433803
1145,14017.029407279071
1146,13952.38921906236
1147,13787.00996695334
1148,13868.463953122031
1149,13966.838067450877
1150,13934.74867978613
1151,13883.800881062383
1152,13897.022890788645
1153,13648.559740260467
1154,13560.86765053558
1155,13545.67886012501
1156,13481.806941186349
1157,13398.800817436617
1158,13386.25766390461
1159,13430.284770915534
1160,13605.70765069408
1161,13605.206882751667
1162,13635.78621466042
1163,13598.067820227438
1164,13635.72881892143
1165,13621.263204507273
1166,13627.413182050477
1167,13610.3210547195
1168,13588.19818892949
1169,13590.953547925872
1170,13611.661245204901
1171,13591.72357158141
1172,13589.562716510296
1173,13571.708072808711
1174,13585.66342610813
1175,13639.55025495883
1176,13717.833406130621
1177,13709.160595577088
1178,13591.51016710188
1179,13589.462858939583
1180,13517.39424671515
1181,13525.350256473692
1182,13510.995883561485
1183,13510.32452313511
1184,13485.135877463617
1185,13462.534860143067
1186,13437.473363039953
1187,13441.007813155215
1188,13412.194913342646
1189,13365.248189904132
1190,13423.041820275494
1191,13427.28773615181
1192,13401.674385434164
1193,13387.652633991818
1194,13409.364740075662
1195,13402.358365869703
1196,13422.83535606946
1197,13414.525952526054
1198,13395.896312589535
1199,13400.332369562142
1200,13395.25317908289
1201,13396.102373248063
1202,13375.252976441263
1203,13375.25105074464
1204,13360.970333225612
1205,13363.421748921935
1206,13374.666941077767
1207,13357.813248974458
1208,13307.61091355208
1209,13087.687501808854
1210,13285.120624175966
1211,13217.594411802338
1212,13226.036075338105
1213,13227.747060165451
1214,13225.712873593235
1215,13230.97644107415
1216,13217.861006332494
1217,13207.020703059105
1218,13208.000847833708
1219,13225.037627826363
1220,13228.035472775144
1221,13265.57449427561
1222,13284.785233817109
1223,13313.053073849522
1224,13515.944744887853
1225,13456.329988787844
1226,13450.820518542763
1227,13446.481603254304
1228,13437.905179338984
1229,13459.210846239906
1230,13470.676314122604
1231,13475.272444341605
1232,13473.146574173292
1233,13494.273719336816
1234,13492.629886390267
1235,13478.641870575246
1236,13474.57167348086
1237,13420.403138381043
1238,13424.230271058763
1239,13390.172691012043
1240,13400.975835805284
1241,13410.885532577779
1242,13381.208349823342
1243,13368.253618982786
1244,13338.28104454126
1245,13376.25652979844
1246,13399.145462321463
1247,13431.705070145565
1248,13428.69411295125
1249,13424.546140886478
1250,13417.302119207972
1251,13409.37993940881
1252,13407.128227604677
1253,13408.461256687859
1254,13400.524559362584
1255,13426.991623814603
1256,13388.660298655575
1257,13409.660142848752
1258,13594.951854911957
1259,13493.045396257914
1260,13502.882820764371
1261,13510.485456578437
1262,13508.090002198975
