step,wealth
1256,16708.246378620493
1257,16659.772332050692
1258,16203.297869741587
1259,16450.034617160793
1260,16429.92621706259
1261,16502.706180999416
1262,16389.93353647743
1263,16482.704892384394
1264,16653.24821741887
1265,16653.00014096638
1266,16566.196263580914
1267,16664.142347826033
1268,16799.777586350436
1269,16996.816480806658
1270,17041.900244024553
1271,17050.08362965312
1272,16861.5259052823
1273,16916.745102682977
1274,16948.462460343144
1275,16746.36295554871
